Fecha,Hora,SO2,NO,NO2,PM10,"PM2,5",O3,Año
2014-09-08 00:00:00,22,2.0,2.0,6.0,9.0,4.0,46.0,2014
2014-09-08 00:00:00,23,2.0,1.0,7.0,9.0,4.0,40.0,2014
2014-09-08 00:00:00,24,1.0,1.0,9.0,9.0,4.0,38.0,2014
2014-09-09 00:00:00,1,1.0,2.0,7.0,9.0,4.0,41.0,2014
2014-09-09 00:00:00,2,1.0,2.0,7.0,10.0,5.0,37.0,2014
2014-09-09 00:00:00,3,2.0,2.0,6.0,10.0,5.0,45.0,2014
2014-09-09 00:00:00,4,1.0,2.0,6.0,9.0,5.0,44.0,2014
2014-09-09 00:00:00,5,1.0,2.0,5.0,9.0,4.0,50.0,2014
2014-09-09 00:00:00,6,1.0,2.0,6.0,9.0,5.0,47.0,2014
2014-09-09 00:00:00,7,1.0,2.0,12.0,11.0,5.0,37.0,2014
2014-09-09 00:00:00,8,2.0,4.0,16.0,13.0,5.0,40.0,2014
2014-09-09 00:00:00,9,2.0,2.0,9.0,12.0,4.0,56.0,2014
2014-09-09 00:00:00,10,1.0,3.0,8.0,14.0,4.0,63.0,2014
2014-09-09 00:00:00,11,1.0,2.0,5.0,12.0,4.0,72.0,2014
2014-09-09 00:00:00,12,1.0,3.0,7.0,15.0,4.0,65.0,2014
2014-09-09 00:00:00,13,1.0,2.0,6.0,15.0,5.0,66.0,2014
2014-09-09 00:00:00,14,1.0,2.0,4.0,14.0,4.0,70.0,2014
2014-09-09 00:00:00,15,1.0,2.0,4.0,32.0,5.0,67.0,2014
2014-09-09 00:00:00,16,1.0,2.0,3.0,20.0,4.0,65.0,2014
2014-09-09 00:00:00,17,1.0,2.0,4.0,15.0,4.0,66.0,2014
2014-09-09 00:00:00,18,1.0,2.0,4.0,12.0,4.0,55.0,2014
2014-09-09 00:00:00,19,1.0,1.0,8.0,14.0,5.0,48.0,2014
2014-09-09 00:00:00,20,1.0,1.0,9.0,12.0,5.0,45.0,2014
2014-09-09 00:00:00,21,1.0,2.0,11.0,11.0,5.0,43.0,2014
2014-09-09 00:00:00,22,1.0,2.0,11.0,11.0,5.0,35.0,2014
2014-09-09 00:00:00,23,2.0,2.0,12.0,12.0,6.0,30.0,2014
2014-09-09 00:00:00,24,2.0,2.0,9.0,11.0,6.0,35.0,2014
2014-09-10 00:00:00,1,2.0,1.0,4.0,9.0,5.0,61.0,2014
2014-09-10 00:00:00,2,2.0,1.0,2.0,8.0,4.0,71.0,2014
2014-09-10 00:00:00,3,2.0,2.0,2.0,9.0,4.0,63.0,2014
2014-09-10 00:00:00,4,2.0,2.0,3.0,9.0,4.0,58.0,2014
2014-09-10 00:00:00,5,2.0,2.0,8.0,8.0,4.0,52.0,2014
2014-09-10 00:00:00,6,2.0,2.0,9.0,10.0,5.0,42.0,2014
2014-09-10 00:00:00,7,2.0,2.0,9.0,12.0,5.0,35.0,2014
2014-09-10 00:00:00,8,2.0,3.0,8.0,12.0,4.0,46.0,2014
2014-09-10 00:00:00,9,2.0,3.0,8.0,12.0,4.0,52.0,2014
2014-09-10 00:00:00,10,3.0,7.0,14.0,13.0,5.0,49.0,2014
2014-09-10 00:00:00,11,2.0,3.0,6.0,13.0,5.0,64.0,2014
2014-09-10 00:00:00,12,2.0,2.0,8.0,17.0,6.0,67.0,2014
2014-09-10 00:00:00,13,2.0,2.0,6.0,17.0,6.0,71.0,2014
2014-09-10 00:00:00,14,2.0,2.0,5.0,17.0,6.0,75.0,2014
2014-09-10 00:00:00,15,3.0,2.0,3.0,22.0,7.0,75.0,2014
2014-09-10 00:00:00,16,2.0,2.0,3.0,18.0,6.0,66.0,2014
2014-09-10 00:00:00,17,2.0,2.0,4.0,20.0,8.0,62.0,2014
2014-09-10 00:00:00,18,2.0,2.0,4.0,20.0,8.0,60.0,2014
2014-09-10 00:00:00,19,2.0,1.0,6.0,19.0,8.0,55.0,2014
2014-09-10 00:00:00,20,2.0,1.0,6.0,15.0,8.0,52.0,2014
2014-09-10 00:00:00,21,2.0,2.0,5.0,15.0,8.0,52.0,2014
2014-09-10 00:00:00,22,2.0,1.0,7.0,14.0,8.0,44.0,2014
2014-09-10 00:00:00,23,2.0,2.0,9.0,14.0,8.0,40.0,2014
2014-09-10 00:00:00,24,2.0,2.0,8.0,14.0,8.0,38.0,2014
2014-09-11 00:00:00,1,1.0,1.0,4.0,12.0,6.0,45.0,2014
2014-09-11 00:00:00,2,1.0,2.0,3.0,11.0,6.0,56.0,2014
2014-09-11 00:00:00,3,2.0,2.0,4.0,11.0,6.0,48.0,2014
2014-09-11 00:00:00,4,1.0,1.0,4.0,12.0,6.0,44.0,2014
2014-09-11 00:00:00,5,2.0,1.0,4.0,12.0,7.0,45.0,2014
2014-09-11 00:00:00,6,2.0,2.0,5.0,12.0,7.0,40.0,2014
2014-09-11 00:00:00,7,2.0,2.0,7.0,12.0,7.0,38.0,2014
2014-09-11 00:00:00,8,2.0,2.0,6.0,17.0,7.0,54.0,2014
2014-09-11 00:00:00,9,2.0,2.0,9.0,19.0,7.0,54.0,2014
2014-09-11 00:00:00,10,2.0,5.0,15.0,18.0,8.0,53.0,2014
2014-09-11 00:00:00,11,2.0,3.0,12.0,15.0,6.0,61.0,2014
2014-09-11 00:00:00,12,2.0,3.0,9.0,27.0,8.0,70.0,2014
2014-09-11 00:00:00,13,2.0,2.0,7.0,14.0,6.0,75.0,2014
2014-09-11 00:00:00,14,2.0,2.0,7.0,13.0,6.0,73.0,2014
2014-09-11 00:00:00,15,2.0,2.0,6.0,14.0,6.0,78.0,2014
2014-09-11 00:00:00,16,2.0,2.0,5.0,14.0,6.0,69.0,2014
2014-09-11 00:00:00,17,2.0,2.0,8.0,12.0,5.0,65.0,2014
2014-09-11 00:00:00,18,2.0,2.0,12.0,12.0,5.0,56.0,2014
2014-09-11 00:00:00,19,2.0,2.0,12.0,14.0,5.0,52.0,2014
2014-09-11 00:00:00,20,2.0,2.0,10.0,12.0,5.0,50.0,2014
2014-09-11 00:00:00,21,2.0,1.0,8.0,10.0,5.0,52.0,2014
2014-09-11 00:00:00,22,2.0,2.0,7.0,10.0,5.0,48.0,2014
2014-09-11 00:00:00,23,2.0,1.0,9.0,11.0,6.0,41.0,2014
2014-09-11 00:00:00,24,3.0,2.0,6.0,12.0,6.0,45.0,2014
2014-09-12 00:00:00,1,3.0,2.0,7.0,12.0,7.0,40.0,2014
2014-09-12 00:00:00,2,3.0,2.0,6.0,12.0,7.0,48.0,2014
2014-09-12 00:00:00,3,2.0,2.0,5.0,12.0,7.0,51.0,2014
2014-09-12 00:00:00,4,2.0,1.0,4.0,10.0,5.0,56.0,2014
2014-09-12 00:00:00,5,3.0,2.0,4.0,10.0,5.0,49.0,2014
2014-09-12 00:00:00,6,2.0,1.0,7.0,11.0,6.0,46.0,2014
2014-09-12 00:00:00,7,3.0,2.0,9.0,13.0,7.0,41.0,2014
2014-09-12 00:00:00,8,2.0,2.0,8.0,15.0,6.0,50.0,2014
2014-09-12 00:00:00,9,3.0,3.0,10.0,18.0,6.0,53.0,2014
2014-09-12 00:00:00,10,3.0,3.0,12.0,20.0,6.0,52.0,2014
2014-09-12 00:00:00,11,3.0,3.0,10.0,19.0,6.0,60.0,2014
2014-09-12 00:00:00,12,3.0,3.0,10.0,18.0,7.0,61.0,2014
2014-09-12 00:00:00,13,3.0,2.0,6.0,16.0,6.0,74.0,2014
2014-09-12 00:00:00,14,3.0,3.0,9.0,13.0,6.0,68.0,2014
2014-09-12 00:00:00,15,3.0,4.0,12.0,12.0,5.0,57.0,2014
2014-09-12 00:00:00,16,3.0,3.0,10.0,13.0,5.0,51.0,2014
2014-09-12 00:00:00,17,3.0,2.0,5.0,14.0,5.0,56.0,2014
2014-09-12 00:00:00,18,2.0,2.0,12.0,15.0,6.0,46.0,2014
2014-09-12 00:00:00,19,3.0,2.0,13.0,19.0,7.0,43.0,2014
2014-09-12 00:00:00,20,2.0,1.0,15.0,17.0,7.0,38.0,2014
2014-09-12 00:00:00,21,3.0,2.0,12.0,12.0,7.0,38.0,2014
2014-09-12 00:00:00,22,2.0,2.0,11.0,13.0,7.0,37.0,2014
2014-09-12 00:00:00,23,2.0,2.0,10.0,12.0,7.0,35.0,2014
2014-09-12 00:00:00,24,2.0,2.0,7.0,12.0,7.0,36.0,2014
2014-09-13 00:00:00,1,2.0,2.0,6.0,13.0,7.0,38.0,2014
2014-09-13 00:00:00,2,2.0,2.0,6.0,14.0,8.0,34.0,2014
2014-09-13 00:00:00,3,2.0,1.0,5.0,13.0,7.0,40.0,2014
2014-09-13 00:00:00,4,2.0,2.0,5.0,12.0,7.0,41.0,2014
2014-09-13 00:00:00,5,2.0,1.0,5.0,12.0,7.0,38.0,2014
2014-09-13 00:00:00,6,2.0,1.0,7.0,14.0,8.0,32.0,2014
2014-09-13 00:00:00,7,2.0,2.0,8.0,15.0,8.0,25.0,2014
2014-09-13 00:00:00,8,2.0,3.0,7.0,19.0,8.0,39.0,2014
2014-09-13 00:00:00,9,2.0,2.0,7.0,18.0,7.0,51.0,2014
2014-09-13 00:00:00,10,3.0,3.0,11.0,17.0,7.0,52.0,2014
2014-09-13 00:00:00,11,3.0,2.0,7.0,17.0,6.0,69.0,2014
2014-09-13 00:00:00,12,3.0,2.0,6.0,16.0,6.0,69.0,2014
2014-09-13 00:00:00,13,2.0,2.0,5.0,17.0,6.0,70.0,2014
2014-09-13 00:00:00,14,2.0,2.0,5.0,16.0,6.0,69.0,2014
2014-09-13 00:00:00,15,2.0,3.0,8.0,12.0,5.0,57.0,2014
2014-09-13 00:00:00,16,2.0,3.0,8.0,11.0,4.0,54.0,2014
2014-09-13 00:00:00,17,2.0,2.0,2.0,12.0,4.0,58.0,2014
2014-09-13 00:00:00,18,2.0,2.0,8.0,14.0,5.0,49.0,2014
2014-09-13 00:00:00,19,3.0,2.0,11.0,16.0,5.0,44.0,2014
2014-09-13 00:00:00,20,2.0,2.0,12.0,16.0,6.0,44.0,2014
2014-09-13 00:00:00,21,2.0,1.0,8.0,17.0,6.0,43.0,2014
2014-09-13 00:00:00,22,2.0,2.0,10.0,16.0,6.0,39.0,2014
2014-09-13 00:00:00,23,2.0,2.0,8.0,14.0,6.0,40.0,2014
2014-09-13 00:00:00,24,2.0,2.0,5.0,12.0,5.0,51.0,2014
2014-09-14 00:00:00,1,2.0,1.0,7.0,14.0,5.0,42.0,2014
2014-09-14 00:00:00,2,3.0,2.0,6.0,14.0,6.0,40.0,2014
2014-09-14 00:00:00,3,3.0,1.0,7.0,12.0,6.0,43.0,2014
2014-09-14 00:00:00,4,3.0,1.0,7.0,11.0,5.0,44.0,2014
2014-09-14 00:00:00,5,3.0,2.0,6.0,12.0,5.0,46.0,2014
2014-09-14 00:00:00,6,2.0,2.0,6.0,12.0,4.0,48.0,2014
2014-09-14 00:00:00,7,3.0,2.0,4.0,24.0,5.0,58.0,2014
2014-09-14 00:00:00,8,2.0,2.0,3.0,27.0,6.0,64.0,2014
2014-09-14 00:00:00,9,3.0,2.0,3.0,16.0,5.0,62.0,2014
2014-09-14 00:00:00,10,3.0,2.0,3.0,17.0,6.0,64.0,2014
2014-09-14 00:00:00,11,2.0,2.0,3.0,16.0,6.0,68.0,2014
2014-09-14 00:00:00,12,2.0,2.0,3.0,15.0,5.0,70.0,2014
2014-09-14 00:00:00,13,2.0,2.0,2.0,15.0,5.0,68.0,2014
2014-09-14 00:00:00,14,3.0,2.0,4.0,16.0,5.0,70.0,2014
2014-09-14 00:00:00,15,2.0,2.0,3.0,14.0,5.0,70.0,2014
2014-09-14 00:00:00,16,2.0,1.0,5.0,14.0,5.0,63.0,2014
2014-09-14 00:00:00,17,3.0,1.0,6.0,13.0,5.0,57.0,2014
2014-09-14 00:00:00,18,3.0,2.0,9.0,13.0,5.0,52.0,2014
2014-09-14 00:00:00,19,3.0,2.0,8.0,16.0,6.0,49.0,2014
2014-09-14 00:00:00,20,2.0,2.0,11.0,17.0,6.0,46.0,2014
2014-09-14 00:00:00,21,3.0,2.0,18.0,18.0,7.0,38.0,2014
2014-09-14 00:00:00,22,3.0,2.0,14.0,12.0,6.0,36.0,2014
2014-09-14 00:00:00,23,2.0,2.0,15.0,12.0,7.0,32.0,2014
2014-09-14 00:00:00,24,2.0,2.0,14.0,12.0,7.0,31.0,2014
2014-09-15 00:00:00,1,2.0,1.0,10.0,12.0,6.0,31.0,2014
2014-09-15 00:00:00,2,2.0,2.0,9.0,11.0,6.0,38.0,2014
2014-09-15 00:00:00,3,2.0,2.0,5.0,13.0,8.0,44.0,2014
2014-09-15 00:00:00,4,2.0,2.0,6.0,12.0,7.0,39.0,2014
2014-09-15 00:00:00,5,2.0,2.0,6.0,12.0,6.0,42.0,2014
2014-09-15 00:00:00,6,2.0,2.0,7.0,12.0,7.0,40.0,2014
2014-09-15 00:00:00,7,2.0,3.0,13.0,13.0,7.0,30.0,2014
2014-09-15 00:00:00,8,2.0,2.0,7.0,15.0,7.0,47.0,2014
2014-09-15 00:00:00,9,2.0,2.0,8.0,16.0,6.0,50.0,2014
2014-09-15 00:00:00,10,2.0,2.0,7.0,17.0,6.0,59.0,2014
2014-09-15 00:00:00,11,2.0,2.0,6.0,19.0,6.0,62.0,2014
2014-09-15 00:00:00,12,2.0,2.0,5.0,26.0,6.0,67.0,2014
2014-09-15 00:00:00,13,2.0,2.0,5.0,22.0,5.0,72.0,2014
2014-09-15 00:00:00,14,2.0,2.0,4.0,17.0,4.0,76.0,2014
2014-09-15 00:00:00,15,2.0,2.0,4.0,15.0,4.0,72.0,2014
2014-09-15 00:00:00,16,2.0,2.0,5.0,19.0,5.0,67.0,2014
2014-09-15 00:00:00,17,2.0,2.0,8.0,24.0,6.0,60.0,2014
2014-09-15 00:00:00,18,2.0,2.0,8.0,23.0,6.0,62.0,2014
2014-09-15 00:00:00,19,2.0,2.0,10.0,15.0,6.0,54.0,2014
2014-09-15 00:00:00,20,2.0,2.0,9.0,12.0,6.0,51.0,2014
2014-09-15 00:00:00,21,2.0,1.0,9.0,12.0,7.0,41.0,2014
2014-09-15 00:00:00,22,2.0,2.0,13.0,12.0,7.0,31.0,2014
2014-09-15 00:00:00,23,2.0,2.0,9.0,12.0,7.0,35.0,2014
2014-09-15 00:00:00,24,2.0,2.0,8.0,12.0,6.0,40.0,2014
2014-09-16 00:00:00,1,2.0,2.0,8.0,12.0,6.0,36.0,2014
2014-09-16 00:00:00,2,2.0,1.0,8.0,12.0,6.0,33.0,2014
2014-09-16 00:00:00,3,2.0,1.0,7.0,11.0,5.0,35.0,2014
2014-09-16 00:00:00,4,2.0,1.0,7.0,11.0,5.0,40.0,2014
2014-09-16 00:00:00,5,2.0,2.0,8.0,11.0,5.0,34.0,2014
2014-09-16 00:00:00,6,2.0,2.0,7.0,10.0,5.0,38.0,2014
2014-09-16 00:00:00,7,2.0,3.0,10.0,11.0,5.0,36.0,2014
2014-09-16 00:00:00,8,1.0,2.0,4.0,12.0,4.0,55.0,2014
2014-09-16 00:00:00,9,2.0,2.0,6.0,14.0,5.0,51.0,2014
2014-09-16 00:00:00,10,2.0,2.0,9.0,22.0,8.0,43.0,2014
2014-09-16 00:00:00,11,2.0,2.0,7.0,16.0,7.0,52.0,2014
2014-09-16 00:00:00,12,2.0,3.0,6.0,14.0,6.0,58.0,2014
2014-09-16 00:00:00,13,2.0,2.0,4.0,12.0,6.0,69.0,2014
2014-09-16 00:00:00,14,2.0,2.0,4.0,12.0,6.0,70.0,2014
2014-09-16 00:00:00,15,2.0,2.0,4.0,12.0,5.0,65.0,2014
2014-09-16 00:00:00,16,2.0,2.0,3.0,13.0,4.0,54.0,2014
2014-09-16 00:00:00,17,2.0,2.0,3.0,14.0,5.0,54.0,2014
2014-09-16 00:00:00,18,2.0,2.0,5.0,14.0,5.0,54.0,2014
2014-09-16 00:00:00,19,2.0,1.0,24.0,12.0,5.0,32.0,2014
2014-09-16 00:00:00,20,2.0,2.0,18.0,13.0,6.0,41.0,2014
2014-09-16 00:00:00,21,2.0,2.0,15.0,14.0,6.0,40.0,2014
2014-09-16 00:00:00,22,2.0,2.0,10.0,12.0,7.0,40.0,2014
2014-09-16 00:00:00,23,1.0,2.0,7.0,12.0,7.0,41.0,2014
2014-09-16 00:00:00,24,2.0,1.0,8.0,12.0,7.0,40.0,2014
2014-09-17 00:00:00,1,1.0,1.0,6.0,12.0,6.0,39.0,2014
2014-09-17 00:00:00,2,2.0,1.0,8.0,12.0,6.0,33.0,2014
2014-09-17 00:00:00,3,1.0,1.0,8.0,11.0,6.0,35.0,2014
2014-09-17 00:00:00,4,1.0,2.0,6.0,10.0,5.0,38.0,2014
2014-09-17 00:00:00,5,2.0,2.0,9.0,11.0,5.0,36.0,2014
2014-09-17 00:00:00,6,2.0,2.0,21.0,11.0,5.0,32.0,2014
2014-09-17 00:00:00,7,1.0,2.0,11.0,11.0,6.0,50.0,2014
2014-09-17 00:00:00,8,1.0,2.0,7.0,12.0,7.0,60.0,2014
2014-09-17 00:00:00,9,1.0,2.0,4.0,13.0,6.0,70.0,2014
2014-09-17 00:00:00,10,1.0,2.0,4.0,14.0,7.0,79.0,2014
2014-09-17 00:00:00,11,1.0,2.0,4.0,16.0,7.0,87.0,2014
2014-09-17 00:00:00,12,1.0,2.0,5.0,21.0,8.0,87.0,2014
2014-09-17 00:00:00,13,1.0,2.0,4.0,20.0,8.0,91.0,2014
2014-09-17 00:00:00,14,1.0,2.0,4.0,15.0,7.0,91.0,2014
2014-09-17 00:00:00,15,1.0,2.0,4.0,14.0,7.0,84.0,2014
2014-09-17 00:00:00,16,1.0,1.0,3.0,15.0,6.0,75.0,2014
2014-09-17 00:00:00,17,1.0,2.0,3.0,13.0,5.0,75.0,2014
2014-09-17 00:00:00,18,1.0,1.0,4.0,12.0,5.0,64.0,2014
2014-09-17 00:00:00,19,1.0,1.0,4.0,11.0,4.0,62.0,2014
2014-09-17 00:00:00,20,1.0,2.0,3.0,9.0,4.0,60.0,2014
2014-09-17 00:00:00,21,1.0,2.0,5.0,10.0,5.0,53.0,2014
2014-09-17 00:00:00,22,1.0,2.0,4.0,10.0,5.0,49.0,2014
2014-09-17 00:00:00,23,2.0,2.0,4.0,10.0,5.0,42.0,2014
2014-09-17 00:00:00,24,2.0,1.0,4.0,10.0,5.0,48.0,2014
2014-09-18 00:00:00,1,2.0,2.0,4.0,9.0,5.0,47.0,2014
2014-09-18 00:00:00,2,2.0,1.0,4.0,9.0,4.0,46.0,2014
2014-09-18 00:00:00,3,2.0,1.0,4.0,9.0,4.0,52.0,2014
2014-09-18 00:00:00,4,2.0,2.0,4.0,10.0,4.0,58.0,2014
2014-09-18 00:00:00,5,2.0,2.0,5.0,10.0,4.0,54.0,2014
2014-09-18 00:00:00,6,3.0,1.0,7.0,13.0,5.0,51.0,2014
2014-09-18 00:00:00,7,3.0,3.0,8.0,12.0,5.0,51.0,2014
2014-09-18 00:00:00,8,2.0,2.0,4.0,10.0,4.0,66.0,2014
2014-09-18 00:00:00,9,3.0,2.0,4.0,16.0,6.0,67.0,2014
2014-09-18 00:00:00,10,3.0,1.0,1.0,15.0,5.0,67.0,2014
2014-09-18 00:00:00,11,2.0,2.0,5.0,18.0,6.0,50.0,2014
2014-09-18 00:00:00,12,4.0,2.0,7.0,13.0,5.0,55.0,2014
2014-09-18 00:00:00,13,3.0,2.0,4.0,9.0,3.0,75.0,2014
2014-09-18 00:00:00,14,3.0,1.0,3.0,17.0,6.0,80.0,2014
2014-09-18 00:00:00,15,3.0,1.0,4.0,20.0,7.0,82.0,2014
2014-09-18 00:00:00,16,3.0,2.0,4.0,21.0,7.0,83.0,2014
2014-09-18 00:00:00,17,3.0,1.0,3.0,16.0,6.0,81.0,2014
2014-09-18 00:00:00,18,3.0,2.0,4.0,16.0,5.0,81.0,2014
2014-09-18 00:00:00,19,3.0,2.0,4.0,15.0,6.0,78.0,2014
2014-09-18 00:00:00,20,3.0,2.0,3.0,16.0,7.0,73.0,2014
2014-09-18 00:00:00,21,3.0,2.0,4.0,13.0,7.0,71.0,2014
2014-09-18 00:00:00,22,3.0,1.0,3.0,12.0,7.0,69.0,2014
2014-09-18 00:00:00,23,2.0,2.0,4.0,15.0,7.0,61.0,2014
2014-09-18 00:00:00,24,1.0,2.0,5.0,20.0,7.0,55.0,2014
2014-09-19 00:00:00,1,1.0,1.0,5.0,16.0,7.0,52.0,2014
2014-09-19 00:00:00,2,1.0,2.0,5.0,17.0,7.0,56.0,2014
2014-09-19 00:00:00,3,1.0,2.0,5.0,19.0,7.0,54.0,2014
2014-09-19 00:00:00,4,1.0,2.0,6.0,19.0,6.0,57.0,2014
2014-09-19 00:00:00,5,1.0,2.0,6.0,19.0,6.0,51.0,2014
2014-09-19 00:00:00,6,2.0,2.0,6.0,12.0,6.0,60.0,2014
2014-09-19 00:00:00,7,1.0,2.0,7.0,13.0,7.0,57.0,2014
2014-09-19 00:00:00,8,2.0,2.0,6.0,18.0,5.0,68.0,2014
2014-09-19 00:00:00,9,1.0,2.0,5.0,16.0,5.0,74.0,2014
2014-09-19 00:00:00,10,1.0,2.0,9.0,26.0,6.0,74.0,2014
2014-09-19 00:00:00,11,1.0,2.0,6.0,22.0,5.0,82.0,2014
2014-09-19 00:00:00,12,1.0,2.0,6.0,17.0,4.0,83.0,2014
2014-09-19 00:00:00,13,1.0,2.0,5.0,17.0,4.0,82.0,2014
2014-09-19 00:00:00,14,1.0,2.0,5.0,13.0,4.0,82.0,2014
2014-09-19 00:00:00,15,1.0,2.0,4.0,14.0,4.0,83.0,2014
2014-09-19 00:00:00,16,1.0,2.0,4.0,13.0,4.0,84.0,2014
2014-09-19 00:00:00,17,1.0,2.0,4.0,13.0,4.0,83.0,2014
2014-09-19 00:00:00,18,1.0,1.0,5.0,16.0,5.0,83.0,2014
2014-09-19 00:00:00,19,1.0,2.0,9.0,18.0,5.0,78.0,2014
2014-09-19 00:00:00,20,2.0,2.0,8.0,13.0,5.0,80.0,2014
2014-09-19 00:00:00,21,1.0,1.0,7.0,13.0,5.0,80.0,2014
2014-09-19 00:00:00,22,1.0,1.0,5.0,12.0,5.0,81.0,2014
2014-09-19 00:00:00,23,1.0,1.0,4.0,13.0,5.0,80.0,2014
2014-09-19 00:00:00,24,1.0,2.0,4.0,13.0,5.0,79.0,2014
2014-09-20 00:00:00,1,1.0,1.0,5.0,14.0,5.0,74.0,2014
2014-09-20 00:00:00,2,1.0,2.0,6.0,14.0,5.0,66.0,2014
2014-09-20 00:00:00,3,1.0,2.0,4.0,13.0,5.0,65.0,2014
2014-09-20 00:00:00,4,1.0,2.0,4.0,13.0,5.0,60.0,2014
2014-09-20 00:00:00,5,1.0,2.0,4.0,13.0,5.0,58.0,2014
2014-09-20 00:00:00,6,1.0,2.0,3.0,12.0,5.0,71.0,2014
2014-09-20 00:00:00,7,1.0,2.0,5.0,12.0,5.0,68.0,2014
2014-09-20 00:00:00,8,1.0,2.0,7.0,19.0,6.0,68.0,2014
2014-09-20 00:00:00,9,1.0,3.0,7.0,16.0,5.0,76.0,2014
2014-09-20 00:00:00,10,1.0,4.0,12.0,16.0,5.0,81.0,2014
2014-09-20 00:00:00,11,2.0,4.0,15.0,14.0,5.0,77.0,2014
2014-09-20 00:00:00,12,1.0,2.0,5.0,16.0,6.0,86.0,2014
2014-09-20 00:00:00,13,1.0,2.0,9.0,21.0,7.0,84.0,2014
2014-09-20 00:00:00,14,1.0,2.0,4.0,14.0,6.0,91.0,2014
2014-09-20 00:00:00,15,1.0,2.0,6.0,14.0,5.0,81.0,2014
2014-09-20 00:00:00,16,1.0,1.0,4.0,16.0,6.0,80.0,2014
2014-09-20 00:00:00,17,1.0,2.0,4.0,18.0,6.0,84.0,2014
2014-09-20 00:00:00,18,1.0,2.0,5.0,17.0,6.0,92.0,2014
2014-09-20 00:00:00,19,1.0,2.0,6.0,20.0,7.0,89.0,2014
2014-09-20 00:00:00,20,1.0,2.0,7.0,19.0,7.0,73.0,2014
2014-09-20 00:00:00,21,1.0,2.0,8.0,17.0,7.0,70.0,2014
2014-09-20 00:00:00,22,1.0,2.0,15.0,22.0,8.0,55.0,2014
2014-09-20 00:00:00,23,2.0,1.0,16.0,19.0,10.0,42.0,2014
2014-09-20 00:00:00,24,3.0,2.0,11.0,14.0,8.0,45.0,2014
2014-09-21 00:00:00,1,3.0,2.0,5.0,15.0,7.0,58.0,2014
2014-09-21 00:00:00,2,3.0,2.0,4.0,15.0,7.0,62.0,2014
2014-09-21 00:00:00,3,3.0,2.0,5.0,14.0,6.0,61.0,2014
2014-09-21 00:00:00,4,2.0,2.0,5.0,14.0,6.0,62.0,2014
2014-09-21 00:00:00,5,3.0,2.0,5.0,13.0,6.0,60.0,2014
2014-09-21 00:00:00,6,2.0,2.0,5.0,14.0,6.0,59.0,2014
2014-09-21 00:00:00,7,3.0,2.0,6.0,17.0,7.0,57.0,2014
2014-09-21 00:00:00,8,3.0,2.0,5.0,17.0,6.0,74.0,2014
2014-09-21 00:00:00,9,3.0,4.0,15.0,14.0,6.0,70.0,2014
2014-09-21 00:00:00,10,3.0,2.0,11.0,15.0,7.0,78.0,2014
2014-09-21 00:00:00,11,3.0,2.0,11.0,18.0,7.0,81.0,2014
2014-09-21 00:00:00,12,3.0,2.0,7.0,17.0,8.0,86.0,2014
2014-09-21 00:00:00,13,3.0,2.0,5.0,16.0,7.0,94.0,2014
2014-09-21 00:00:00,14,3.0,2.0,4.0,13.0,6.0,91.0,2014
2014-09-21 00:00:00,15,3.0,2.0,5.0,16.0,6.0,88.0,2014
2014-09-21 00:00:00,16,3.0,3.0,4.0,17.0,6.0,90.0,2014
2014-09-21 00:00:00,17,2.0,2.0,4.0,17.0,6.0,79.0,2014
2014-09-21 00:00:00,18,3.0,2.0,5.0,15.0,6.0,64.0,2014
2014-09-21 00:00:00,19,3.0,2.0,5.0,14.0,6.0,80.0,2014
2014-09-21 00:00:00,20,3.0,2.0,11.0,13.0,6.0,74.0,2014
2014-09-21 00:00:00,21,3.0,3.0,11.0,12.0,6.0,72.0,2014
2014-09-21 00:00:00,22,3.0,2.0,4.0,12.0,6.0,79.0,2014
2014-09-21 00:00:00,23,2.0,2.0,4.0,12.0,6.0,75.0,2014
2014-09-21 00:00:00,24,2.0,2.0,3.0,12.0,6.0,73.0,2014
2014-09-22 00:00:00,1,3.0,2.0,5.0,13.0,6.0,63.0,2014
2014-09-22 00:00:00,2,2.0,2.0,7.0,14.0,7.0,56.0,2014
2014-09-22 00:00:00,3,2.0,2.0,6.0,15.0,7.0,59.0,2014
2014-09-22 00:00:00,4,2.0,2.0,6.0,18.0,8.0,59.0,2014
2014-09-22 00:00:00,5,2.0,2.0,11.0,13.0,8.0,47.0,2014
2014-09-22 00:00:00,6,3.0,2.0,21.0,14.0,8.0,34.0,2014
2014-09-22 00:00:00,7,3.0,3.0,23.0,16.0,8.0,35.0,2014
2014-09-22 00:00:00,8,4.0,3.0,19.0,15.0,7.0,54.0,2014
2014-09-22 00:00:00,9,4.0,4.0,16.0,15.0,6.0,63.0,2014
2014-09-22 00:00:00,10,4.0,3.0,10.0,13.0,5.0,76.0,2014
2014-09-22 00:00:00,11,3.0,2.0,5.0,12.0,5.0,82.0,2014
2014-09-22 00:00:00,12,3.0,2.0,8.0,16.0,5.0,79.0,2014
2014-09-22 00:00:00,13,3.0,2.0,7.0,15.0,5.0,81.0,2014
2014-09-22 00:00:00,14,3.0,3.0,7.0,15.0,5.0,79.0,2014
2014-09-22 00:00:00,15,3.0,3.0,11.0,14.0,5.0,77.0,2014
2014-09-22 00:00:00,16,3.0,3.0,8.0,12.0,4.0,76.0,2014
2014-09-22 00:00:00,17,3.0,3.0,7.0,12.0,4.0,67.0,2014
